season,date,home_team,away_team,home_gf,away_gf
20172018,2018-02-06,FLA,VAN,3,1
20172018,2018-02-06,STL,MIN,2,6
20172018,2018-02-06,WPG,ARI,4,3
20172018,2018-02-06,CHI,CGY,2,3
20172018,2018-02-06,COL,SJS,3,1
20172018,2018-02-07,TOR,NSH,3,2
20172018,2018-02-07,NYR,BOS,1,6
20172018,2018-02-07,LAK,EDM,5,2
20172018,2018-02-08,BUF,NYI,4,3
20172018,2018-02-08,NJD,CGY,2,3
20172018,2018-02-08,PHI,MTL,5,3
20172018,2018-02-08,OTT,NSH,4,3
20172018,2018-02-08,TBL,VAN,5,2
20172018,2018-02-08,STL,COL,6,1
20172018,2018-02-08,MIN,ARI,3,4
20172018,2018-02-08,CHI,DAL,2,4
20172018,2018-02-08,SJS,VGK,3,5
20172018,2018-02-09,NYI,DET,7,6
20172018,2018-02-09,NYR,CGY,4,3
20172018,2018-02-09,WSH,CBJ,4,2
20172018,2018-02-09,FLA,LAK,1,3
20172018,2018-02-09,CAR,VAN,4,1
20172018,2018-02-09,WPG,STL,2,5
20172018,2018-02-09,DAL,PIT,4,3
20172018,2018-02-09,ANA,EDM,3,2
20172018,2018-02-10,BOS,BUF,2,4
20172018,2018-02-10,TOR,OTT,6,3
20172018,2018-02-10,MTL,NSH,2,3
20172018,2018-02-10,TBL,LAK,4,3
20172018,2018-02-10,CBJ,NJD,6,1
20172018,2018-02-10,CAR,COL,3,1
20172018,2018-02-10,MIN,CHI,3,0
20172018,2018-02-10,ARI,PHI,3,4
20172018,2018-02-10,SJS,EDM,6,4
20172018,2018-02-11,STL,PIT,1,4
20172018,2018-02-11,WSH,DET,4,5
20172018,2018-02-11,WPG,NYR,1,3
20172018,2018-02-11,DAL,VAN,0,6
20172018,2018-02-11,BUF,COL,4,5
20172018,2018-02-11,NJD,BOS,3,5
20172018,2018-02-11,NYI,CGY,2,3
20172018,2018-02-11,VGK,PHI,1,4
20172018,2018-02-11,ANA,SJS,2,3
20172018,2018-02-12,TOR,TBL,4,3
20172018,2018-02-12,EDM,FLA,5,7
20172018,2018-02-12,ARI,CHI,6,1
20172018,2018-02-13,BOS,CGY,5,2
20172018,2018-02-13,BUF,TBL,5,3
20172018,2018-02-13,NYI,CBJ,1,4
20172018,2018-02-13,PHI,NJD,4,5
20172018,2018-02-13,PIT,OTT,6,3
20172018,2018-02-13,CAR,LAK,7,3
20172018,2018-02-13,DET,ANA,2,1
20172018,2018-02-13,NSH,STL,4,3
20172018,2018-02-13,MIN,NYR,3,2
20172018,2018-02-13,WPG,WSH,4,3
20172018,2018-02-13,VGK,CHI,5,2
20172018,2018-02-13,SJS,ARI,1,2
20172018,2018-02-14,TOR,CBJ,6,3
20172018,2018-02-14,COL,MTL,2,0
20172018,2018-02-14,VAN,FLA,3,4
20172018,2018-02-15,NJD,CAR,5,2
20172018,2018-02-15,NYI,NYR,3,0
20172018,2018-02-15,PIT,LAK,3,1
20172018,2018-02-15,OTT,BUF,3,2
20172018,2018-02-15,TBL,DET,4,1
20172018,2018-02-15,NSH,CGY,3,4
20172018,2018-02-15,MIN,WSH,2,5
20172018,2018-02-15,CHI,ANA,2,3
20172018,2018-02-15,ARI,MTL,5,2
20172018,2018-02-15,VGK,EDM,4,1
20172018,2018-02-15,SJS,VAN,4,1
20172018,2018-02-16,CBJ,PHI,1,2
20172018,2018-02-16,CAR,NYI,0,3
20172018,2018-02-16,WPG,COL,6,1
20172018,2018-02-16,DAL,STL,2,1
20172018,2018-02-17,BUF,LAK,2,4
20172018,2018-02-17,OTT,NYR,6,3
20172018,2018-02-17,MIN,ANA,2,3
20172018,2018-02-17,ARI,EDM,1,0
20172018,2018-02-17,TBL,NJD,3,4
20172018,2018-02-17,PIT,TOR,5,3
20172018,2018-02-17,VGK,MTL,6,3
20172018,2018-02-17,NSH,DET,1,3
20172018,2018-02-17,CHI,WSH,7,1
20172018,2018-02-17,CGY,FLA,3,6
20172018,2018-02-17,VAN,BOS,6,1
20172018,2018-02-18,NYR,PHI,4,7
20172018,2018-02-18,COL,EDM,2,4
20172018,2018-02-18,CAR,NJD,2,3
20172018,2018-02-18,CBJ,PIT,2,5
20172018,2018-02-18,DET,TOR,2,3
20172018,2018-02-18,WPG,FLA,7,2
20172018,2018-02-18,SJS,DAL,5,2
20172018,2018-02-19,NYI,MIN,3,5
20172018,2018-02-19,BUF,WSH,2,3
20172018,2018-02-19,CGY,BOS,1,2
20172018,2018-02-19,NSH,OTT,5,2
20172018,2018-02-19,CHI,LAK,1,3
20172018,2018-02-19,VGK,ANA,0,2
20172018,2018-02-20,TOR,FLA,1,0
20172018,2018-02-20,NJD,CBJ,1,2
20172018,2018-02-20,PHI,MTL,3,2
20172018,2018-02-20,WSH,TBL,2,4
20172018,2018-02-20,DET,NSH,2,3
20172018,2018-02-20,STL,SJS,2,3
20172018,2018-02-20,WPG,LAK,3,4
20172018,2018-02-20,EDM,BOS,2,3
20172018,2018-02-20,VAN,COL,4,5
20172018,2018-02-21,CHI,OTT,3,2
20172018,2018-02-21,ANA,DAL,2,0
20172018,2018-02-21,VGK,CGY,7,3
20172018,2018-02-22,TOR,NYI,4,3
20172018,2018-02-22,NJD,MIN,2,4
20172018,2018-02-22,PHI,CBJ,2,1
20172018,2018-02-22,MTL,NYR,3,1
20172018,2018-02-22,OTT,TBL,3,4
20172018,2018-02-22,DET,BUF,2,3
20172018,2018-02-22,FLA,WSH,3,2
20172018,2018-02-22,NSH,SJS,7,1
20172018,2018-02-22,EDM,COL,3,2
20172018,2018-02-22,ARI,CGY,2,5
20172018,2018-02-22,LAK,DAL,0,2
20172018,2018-02-23,NYR,MIN,1,4
20172018,2018-02-23,CAR,PIT,1,6
20172018,2018-02-23,STL,WPG,0,4
20172018,2018-02-23,CHI,SJS,3,1
20172018,2018-02-23,VGK,VAN,6,3
20172018,2018-02-24,OTT,PHI,3,5
20172018,2018-02-24,CGY,COL,5,1
20172018,2018-02-24,NJD,NYI,2,1
20172018,2018-02-24,TOR,BOS,4,3
20172018,2018-02-24,MTL,TBL,3,4
20172018,2018-02-24,DET,CAR,3,1
20172018,2018-02-24,FLA,PIT,6,5
20172018,2018-02-24,WSH,BUF,5,1
20172018,2018-02-24,CBJ,CHI,3,2
20172018,2018-02-24,DAL,WPG,3,5
20172018,2018-02-24,ARI,ANA,2,0
20172018,2018-02-24,LAK,EDM,3,4
20172018,2018-02-25,NSH,STL,4,0
20172018,2018-02-25,BUF,BOS,4,1
20172018,2018-02-25,NYR,DET,2,3
20172018,2018-02-25,MIN,SJS,3,2
20172018,2018-02-25,ANA,EDM,5,6
20172018,2018-02-25,ARI,VAN,1,3
20172018,2018-02-26,CBJ,WSH,5,1
20172018,2018-02-26,MTL,PHI,0,1
20172018,2018-02-26,TBL,TOR,4,3
20172018,2018-02-26,COL,VAN,3,1
20172018,2018-02-26,LAK,VGK,3,2
20172018,2018-02-27,BOS,CAR,4,3
20172018,2018-02-27,PIT,NJD,2,3
20172018,2018-02-27,WSH,OTT,3,2
20172018,2018-02-27,FLA,TOR,3,2
20172018,2018-02-27,MIN,STL,8,3
20172018,2018-02-27,WPG,NSH,5,6
20172018,2018-02-27,DAL,CGY,2,0
20172018,2018-02-27,VGK,LAK,1,4
20172018,2018-02-27,SJS,EDM,5,2
20172018,2018-02-28,MTL,NYI,3,1
20172018,2018-02-28,TBL,BUF,1,2
20172018,2018-02-28,STL,DET,2,1
20172018,2018-02-28,COL,CGY,5,2
20172018,2018-02-28,VAN,NYR,5,6
20172018,2018-03-01,BOS,PIT,8,4
20172018,2018-03-01,PHI,CAR,1,4
20172018,2018-03-01,FLA,NJD,3,2
20172018,2018-03-01,DAL,TBL,4,5
20172018,2018-03-01,EDM,NSH,2,4
20172018,2018-03-01,ARI,MIN,5,3
20172018,2018-03-01,SJS,CHI,7,2
20172018,2018-03-01,LAK,CBJ,5,2
20172018,2018-03-02,NYI,MTL,3,6
20172018,2018-03-02,FLA,BUF,4,1
20172018,2018-03-02,CAR,NJD,3,1
20172018,2018-03-02,WPG,DET,4,3
20172018,2018-03-02,COL,MIN,7,1
20172018,2018-03-02,CGY,NYR,1,3
20172018,2018-03-02,VAN,NSH,3,4
20172018,2018-03-02,VGK,OTT,4,5
20172018,2018-03-02,ANA,CBJ,4,2
20172018,2018-03-03,TBL,PHI,7,6
20172018,2018-03-03,DAL,STL,3,2
20172018,2018-03-03,LAK,CHI,3,5
20172018,2018-03-03,BOS,MTL,2,1
20172018,2018-03-03,PIT,NYI,3,2
20172018,2018-03-03,WSH,TOR,5,2
20172018,2018-03-03,ARI,OTT,2,1
20172018,2018-03-03,EDM,NYR,2,3
20172018,2018-03-04,FLA,PHI,4,1
20172018,2018-03-04,COL,NSH,3,4
20172018,2018-03-04,ANA,CHI,6,3
20172018,2018-03-04,NJD,VGK,2,3
20172018,2018-03-04,CAR,WPG,2,3
20172018,2018-03-04,MIN,DET,4,1
20172018,2018-03-04,SJS,CBJ,2,4
20172018,2018-03-05,PIT,CGY,4,3
20172018,2018-03-05,BUF,TOR,5,3
20172018,2018-03-05,DAL,OTT,2,3
20172018,2018-03-05,EDM,ARI,4,3
20172018,2018-03-05,VAN,NYI,4,3
20172018,2018-03-06,BOS,DET,6,5
20172018,2018-03-06,NJD,MTL,6,4
20172018,2018-03-06,NYR,WPG,0,3
20172018,2018-03-06,CBJ,VGK,4,1
20172018,2018-03-06,TBL,FLA,5,4
20172018,2018-03-06,NSH,DAL,2,0
20172018,2018-03-06,MIN,CAR,6,2
20172018,2018-03-06,CHI,COL,2,1
20172018,2018-03-06,ANA,WSH,4,0
20172018,2018-03-07,BUF,CGY,1,5
20172018,2018-03-07,PHI,PIT,2,5
20172018,2018-03-07,VAN,ARI,1,2
20172018,2018-03-08,BOS,PHI,3,2
20172018,2018-03-08,NJD,WPG,2,3
20172018,2018-03-08,CBJ,COL,5,4
20172018,2018-03-08,OTT,BUF,3,4
20172018,2018-03-08,DET,VGK,0,4
20172018,2018-03-08,TBL,NYR,5,3
20172018,2018-03-08,FLA,MTL,5,0
20172018,2018-03-08,NSH,ANA,4,2
20172018,2018-03-08,CHI,CAR,2,3
20172018,2018-03-08,EDM,NYI,2,1
20172018,2018-03-08,LAK,WSH,3,1
20172018,2018-03-08,SJS,STL,2,0
20172018,2018-03-09,CBJ,DET,3,2
20172018,2018-03-09,OTT,CGY,1,2
20172018,2018-03-09,DAL,ANA,2,1
20172018,2018-03-09,VAN,MIN,2,5
20172018,2018-03-10,BOS,CHI,7,4
20172018,2018-03-10,BUF,VGK,1,2
20172018,2018-03-10,TBL,MTL,3,2
20172018,2018-03-10,PHI,WPG,2,1
20172018,2018-03-10,COL,ARI,5,2
20172018,2018-03-10,LAK,STL,2,7
20172018,2018-03-10,SJS,WSH,0,2
20172018,2018-03-10,TOR,PIT,5,2
20172018,2018-03-10,FLA,NYR,4,3
20172018,2018-03-10,NSH,NJD,2,3
20172018,2018-03-10,EDM,MIN,4,1
20172018,2018-03-11,CHI,BOS,3,1
20172018,2018-03-11,CGY,NYI,2,5
20172018,2018-03-11,PIT,DAL,3,1
20172018,2018-03-11,ARI,VAN,1,0
20172018,2018-03-12,NYR,CAR,6,3
20172018,2018-03-12,PHI,VGK,2,3
20172018,2018-03-12,WSH,WPG,3,2
20172018,2018-03-12,CBJ,MTL,5,2
20172018,2018-03-12,FLA,OTT,3,5
20172018,2018-03-12,ANA,STL,2,4
20172018,2018-03-12,LAK,VAN,3,0
20172018,2018-03-12,SJS,DET,5,3
20172018,2018-03-13,CAR,BOS,4,6
20172018,2018-03-13,MTL,DAL,4,2
20172018,2018-03-13,TBL,OTT,4,7
20172018,2018-03-13,NSH,WPG,3,1
20172018,2018-03-13,MIN,COL,1,5
20172018,2018-03-13,CGY,EDM,1,0
20172018,2018-03-13,ARI,LAK,4,3
20172018,2018-03-14,TOR,DAL,6,5
20172018,2018-03-14,NYR,PIT,4,3
20172018,2018-03-14,EDM,SJS,3,4
20172018,2018-03-14,VGK,NJD,3,8
20172018,2018-03-14,ANA,VAN,3,0
20172018,2018-03-15,BUF,TOR,2,5
20172018,2018-03-15,NYI,WSH,3,7
20172018,2018-03-15,PHI,CBJ,3,5
20172018,2018-03-15,MTL,PIT,3,5
20172018,2018-03-15,FLA,BOS,3,0
20172018,2018-03-15,STL,COL,1,4
20172018,2018-03-15,WPG,CHI,6,2
20172018,2018-03-15,ARI,NSH,2,3
20172018,2018-03-15,LAK,DET,4,1
20172018,2018-03-16,WSH,NYI,6,3
20172018,2018-03-16,OTT,DAL,3,2
20172018,2018-03-16,COL,NSH,2,4
20172018,2018-03-16,CGY,SJS,4,7
20172018,2018-03-16,ANA,DET,4,2
20172018,2018-03-16,VGK,MIN,2,4
20172018,2018-03-17,BUF,CHI,5,3
20172018,2018-03-17,FLA,EDM,2,4
20172018,2018-03-17,LAK,NJD,0,3
20172018,2018-03-17,TOR,MTL,4,0
20172018,2018-03-17,TBL,BOS,0,3
20172018,2018-03-17,CAR,PHI,2,4
20172018,2018-03-17,CBJ,OTT,2,1
20172018,2018-03-17,STL,NYR,4,3
20172018,2018-03-17,ARI,MIN,1,3
20172018,2018-03-17,VAN,SJS,3,5
20172018,2018-03-18,COL,DET,5,1
20172018,2018-03-18,VGK,CGY,4,0
20172018,2018-03-18,TBL,EDM,3,1
20172018,2018-03-18,NYI,CAR,3,4
20172018,2018-03-18,PHI,WSH,6,3
20172018,2018-03-18,CHI,STL,4,5
20172018,2018-03-18,WPG,DAL,4,2
20172018,2018-03-18,ANA,NJD,4,2
20172018,2018-03-19,BOS,CBJ,4,5
20172018,2018-03-19,BUF,NSH,0,4
20172018,2018-03-19,MTL,FLA,0,2
20172018,2018-03-19,MIN,LAK,3,4
20172018,2018-03-19,ARI,CGY,5,2
20172018,2018-03-20,NYI,PIT,4,1
20172018,2018-03-20,NYR,CBJ,3,5
20172018,2018-03-20,WSH,DAL,4,3
20172018,2018-03-20,CAR,EDM,3,7
20172018,2018-03-20,OTT,FLA,2,7
20172018,2018-03-20,DET,PHI,5,4
20172018,2018-03-20,TBL,TOR,4,3
20172018,2018-03-20,WPG,LAK,2,1
20172018,2018-03-20,CHI,COL,1,5
20172018,2018-03-20,VGK,VAN,4,1
20172018,2018-03-20,SJS,NJD,6,2
20172018,2018-03-21,BUF,ARI,1,4
20172018,2018-03-21,PIT,MTL,5,3
20172018,2018-03-21,STL,BOS,2,1
20172018,2018-03-21,CGY,ANA,0,4
20172018,2018-03-22,NYI,TBL,6,7
20172018,2018-03-22,PHI,NYR,4,3
20172018,2018-03-22,CAR,ARI,6,5
20172018,2018-03-22,CBJ,FLA,4,0
20172018,2018-03-22,OTT,EDM,2,6
20172018,2018-03-22,DET,WSH,0,1
20172018,2018-03-22,NSH,TOR,2,5
20172018,2018-03-22,CHI,VAN,2,5
20172018,2018-03-22,COL,LAK,1,7
20172018,2018-03-22,SJS,VGK,2,1
20172018,2018-03-23,BUF,MTL,0,3
20172018,2018-03-23,PIT,NJD,3,4
20172018,2018-03-23,STL,VAN,4,1
20172018,2018-03-23,WPG,ANA,3,2
20172018,2018-03-23,DAL,BOS,2,3
20172018,2018-03-24,COL,VGK,2,1
20172018,2018-03-24,SJS,CGY,5,1
20172018,2018-03-24,TOR,DET,4,3
20172018,2018-03-24,MTL,WSH,4,6
20172018,2018-03-24,OTT,CAR,2,5
20172018,2018-03-24,FLA,ARI,4,2
20172018,2018-03-24,NJD,TBL,2,1
20172018,2018-03-24,NYI,CHI,1,3
20172018,2018-03-24,NYR,BUF,5,1
20172018,2018-03-24,CBJ,STL,1,2
20172018,2018-03-24,MIN,NSH,4,1
20172018,2018-03-24,EDM,LAK,3,2
20172018,2018-03-25,PIT,PHI,5,4
20172018,2018-03-25,DAL,VAN,1,4
20172018,2018-03-25,WPG,NSH,5,4
20172018,2018-03-25,MIN,BOS,1,2
20172018,2018-03-25,EDM,ANA,4,5
20172018,2018-03-26,TOR,BUF,2,3
20172018,2018-03-26,NYI,FLA,0,3
20172018,2018-03-26,CAR,OTT,4,1
20172018,2018-03-26,NYR,WSH,2,4
20172018,2018-03-26,MTL,DET,4,2
20172018,2018-03-26,TBL,ARI,1,4
20172018,2018-03-26,CHI,SJS,3,4
20172018,2018-03-26,VGK,COL,4,1
20172018,2018-03-26,LAK,CGY,3,0
20172018,2018-03-27,NJD,CAR,4,3
20172018,2018-03-27,OTT,NYI,3,4
20172018,2018-03-27,DET,PIT,5,2
20172018,2018-03-27,STL,SJS,3,2
20172018,2018-03-27,NSH,MIN,2,1
20172018,2018-03-27,WPG,BOS,5,4
20172018,2018-03-27,DAL,PHI,3,2
20172018,2018-03-27,EDM,CBJ,3,7
20172018,2018-03-27,VAN,ANA,4,1
20172018,2018-03-28,TOR,FLA,4,3
20172018,2018-03-28,WSH,NYR,3,2
20172018,2018-03-28,COL,PHI,1,2
20172018,2018-03-28,VGK,ARI,2,3
20172018,2018-03-29,BOS,TBL,4,2
20172018,2018-03-29,BUF,DET,3,6
20172018,2018-03-29,NJD,PIT,3,4
20172018,2018-03-29,OTT,FLA,3,2
20172018,2018-03-29,NSH,SJS,5,3
20172018,2018-03-29,MIN,DAL,5,2
20172018,2018-03-29,CHI,WPG,6,2
20172018,2018-03-29,CGY,CBJ,1,5
20172018,2018-03-29,VAN,EDM,2,1
20172018,2018-03-29,LAK,ARI,4,2
20172018,2018-03-30,NYI,TOR,4,5
20172018,2018-03-30,NYR,TBL,3,7
20172018,2018-03-30,WSH,CAR,1,4
20172018,2018-03-30,COL,CHI,5,0
20172018,2018-03-30,ANA,LAK,2,1
20172018,2018-03-30,VGK,STL,4,3
20172018,2018-03-31,BOS,FLA,5,1
20172018,2018-03-31,DET,OTT,2,0
20172018,2018-03-31,VAN,CBJ,5,4
20172018,2018-03-31,TOR,WPG,1,3
20172018,2018-03-31,NJD,NYI,4,3
20172018,2018-03-31,PIT,MTL,5,2
20172018,2018-03-31,CAR,NYR,1,2
20172018,2018-03-31,NSH,BUF,4,7
20172018,2018-03-31,DAL,MIN,4,1
20172018,2018-03-31,ARI,STL,6,0
20172018,2018-03-31,CGY,EDM,3,2
20172018,2018-03-31,VGK,SJS,3,2
20172018,2018-04-01,PHI,BOS,4,3
20172018,2018-04-01,TBL,NSH,1,4
20172018,2018-04-01,MTL,NJD,1,2
20172018,2018-04-01,PIT,WSH,1,3
20172018,2018-04-01,ANA,COL,4,3
20172018,2018-04-02,TOR,BUF,5,2
20172018,2018-04-02,OTT,WPG,5,6
20172018,2018-04-02,FLA,CAR,3,2
20172018,2018-04-02,STL,WSH,2,4
20172018,2018-04-02,MIN,EDM,3,0
20172018,2018-04-02,LAK,COL,3,1
20172018,2018-04-03,NJD,NYR,5,2
20172018,2018-04-03,NYI,PHI,5,4
20172018,2018-04-03,CBJ,DET,5,4
20172018,2018-04-03,MTL,WPG,4,5
20172018,2018-04-03,TBL,BOS,4,0
20172018,2018-04-03,FLA,NSH,2,1
20172018,2018-04-03,CGY,ARI,1,4
20172018,2018-04-03,VAN,VGK,4,5
20172018,2018-04-03,SJS,DAL,2,4
20172018,2018-04-04,BUF,OTT,2,4
20172018,2018-04-04,STL,CHI,3,4
20172018,2018-04-04,ANA,MIN,3,1
20172018,2018-04-05,NJD,TOR,2,1
20172018,2018-04-05,NYI,NYR,2,1
20172018,2018-04-05,PHI,CAR,4,3
20172018,2018-04-05,WSH,NSH,3,4
20172018,2018-04-05,CBJ,PIT,4,5
20172018,2018-04-05,DET,MTL,3,4
20172018,2018-04-05,FLA,BOS,3,2
20172018,2018-04-05,WPG,CGY,2,1
20172018,2018-04-05,EDM,VGK,4,3
20172018,2018-04-05,VAN,ARI,4,3
20172018,2018-04-05,LAK,MIN,5,4
20172018,2018-04-05,SJS,COL,4,2
20172018,2018-04-06,PIT,OTT,4,0
20172018,2018-04-06,TBL,BUF,7,5
20172018,2018-04-06,CHI,STL,1,4
20172018,2018-04-06,ANA,DAL,5,3
20172018,2018-04-07,PHI,NYR,5,0
20172018,2018-04-07,BOS,OTT,5,2
20172018,2018-04-07,TOR,MTL,4,2
20172018,2018-04-07,DET,NYI,3,4
20172018,2018-04-07,FLA,BUF,4,3
20172018,2018-04-07,WSH,NJD,5,3
20172018,2018-04-07,CAR,TBL,3,2
20172018,2018-04-07,WPG,CHI,4,1
20172018,2018-04-07,NSH,CBJ,4,2
20172018,2018-04-07,COL,STL,5,2
20172018,2018-04-07,ARI,ANA,0,3
20172018,2018-04-07,CGY,VGK,7,1
20172018,2018-04-07,EDM,VAN,3,2
20172018,2018-04-07,LAK,DAL,2,4
20172018,2018-04-07,SJS,MIN,3,6
20172018,2018-04-08,BOS,FLA,2,4
20182019,2018-10-03,TOR,MTL,3,2
20182019,2018-10-03,WSH,BOS,7,0
20182019,2018-10-03,VAN,CGY,5,2
20182019,2018-10-03,SJS,ANA,2,5
20182019,2018-10-04,BUF,BOS,0,4
20182019,2018-10-04,PIT,WSH,7,6
20182019,2018-10-04,CAR,NYI,1,2
20182019,2018-10-04,NYR,NSH,2,3
20182019,2018-10-04,OTT,CHI,3,4
20182019,2018-10-04,DET,CBJ,2,3
20182019,2018-10-04,STL,WPG,1,5
20182019,2018-10-04,DAL,ARI,3,0
20182019,2018-10-04,COL,MIN,4,1
20182019,2018-10-04,VGK,PHI,2,5
20182019,2018-10-05,CBJ,CAR,1,3
20182019,2018-10-05,LAK,SJS,2,3
20182019,2018-10-06,NJD,EDM,5,2
20182019,2018-10-06,BUF,NYR,3,1
20182019,2018-10-06,TOR,OTT,3,5
20182019,2018-10-06,TBL,FLA,2,1
20182019,2018-10-06,NYI,NSH,3,4
20182019,2018-10-06,PIT,MTL,1,5
20182019,2018-10-06,DAL,WPG,5,1
20182019,2018-10-06,STL,CHI,4,5
20182019,2018-10-06,MIN,VGK,1,2
20182019,2018-10-06,COL,PHI,5,2
20182019,2018-10-06,ARI,ANA,0,1
20182019,2018-10-06,CGY,VAN,7,4
20182019,2018-10-07,CAR,NYR,8,5
20182019,2018-10-07,CHI,TOR,6,7
20182019,2018-10-07,LAK,DET,4,2
20182019,2018-10-08,BOS,OTT,6,3
20182019,2018-10-08,NYI,SJS,4,0
20182019,2018-10-08,BUF,VGK,4,2
20182019,2018-10-08,ANA,DET,3,2
20182019,2018-10-09,PHI,SJS,2,8
20182019,2018-10-09,CAR,VAN,5,3
20182019,2018-10-09,CBJ,COL,5,2
20182019,2018-10-09,NSH,CGY,0,3
20182019,2018-10-09,WPG,LAK,2,1
20182019,2018-10-09,DAL,TOR,4,7
20182019,2018-10-10,OTT,PHI,4,7
20182019,2018-10-10,WSH,VGK,5,2
20182019,2018-10-10,ANA,ARI,2,3
20182019,2018-10-11,BOS,EDM,4,1
20182019,2018-10-11,BUF,COL,1,6
20182019,2018-10-11,FLA,CBJ,4,5
20182019,2018-10-11,NJD,WSH,6,0
20182019,2018-10-11,NYR,SJS,3,2
20182019,2018-10-11,PIT,VGK,4,2
20182019,2018-10-11,MTL,LAK,0,3
20182019,2018-10-11,DET,TOR,3,5
20182019,2018-10-11,TBL,VAN,1,4
20182019,2018-10-11,STL,CGY,5,3
20182019,2018-10-11,NSH,WPG,3,0
20182019,2018-10-11,MIN,CHI,4,3
20182019,2018-10-13,NYR,EDM,1,2
20182019,2018-10-13,PHI,VGK,0,1
20182019,2018-10-13,OTT,LAK,5,1
20182019,2018-10-13,BOS,DET,8,2
20182019,2018-10-13,MIN,CAR,4,5
20182019,2018-10-13,MTL,PIT,4,3
20182019,2018-10-13,TBL,CBJ,8,2
20182019,2018-10-13,FLA,VAN,2,3
20182019,2018-10-13,WSH,TOR,2,4
20182019,2018-10-13,NSH,NYI,5,2
20182019,2018-10-13,DAL,ANA,5,3
20182019,2018-10-13,CHI,STL,4,3
20182019,2018-10-13,ARI,BUF,0,3
20182019,2018-10-13,COL,CGY,2,3
20182019,2018-10-14,NJD,SJS,3,2
20182019,2018-10-14,STL,ANA,2,3
20182019,2018-10-14,WPG,CAR,3,1
20182019,2018-10-15,TOR,LAK,4,1
20182019,2018-10-15,MTL,DET,7,3
20182019,2018-10-15,OTT,DAL,4,1
20182019,2018-10-15,NSH,MIN,4,2
20182019,2018-10-16,NJD,DAL,3,0
20182019,2018-10-16,NYR,COL,3,2
20182019,2018-10-16,PHI,FLA,6,5
20182019,2018-10-16,PIT,VAN,2,3
20182019,2018-10-16,TBL,CAR,4,2
20182019,2018-10-16,MIN,ARI,2,1
20182019,2018-10-16,WPG,EDM,4,5
20182019,2018-10-16,VGK,BUF,4,1
20182019,2018-10-17,MTL,STL,3,2
20182019,2018-10-17,WSH,NYR,4,3
20182019,2018-10-17,CGY,BOS,5,2
20182019,2018-10-17,ANA,NYI,4,1
20182019,2018-10-18,TOR,PIT,0,3
20182019,2018-10-18,NJD,COL,3,5
20182019,2018-10-18,CBJ,PHI,6,3
20182019,2018-10-18,TBL,DET,3,1
20182019,2018-10-18,WPG,VAN,4,1
20182019,2018-10-18,CHI,ARI,1,4
20182019,2018-10-18,EDM,BOS,3,2
20182019,2018-10-18,LAK,NYI,2,7
20182019,2018-10-18,SJS,BUF,5,1
20182019,2018-10-19,WSH,FLA,5,6
20182019,2018-10-19,DAL,MIN,1,3
20182019,2018-10-19,CGY,NSH,3,5
20182019,2018-10-20,PHI,NJD,5,2
20182019,2018-10-20,CAR,COL,1,3
20182019,2018-10-20,LAK,BUF,1,5
20182019,2018-10-20,WPG,ARI,5,3
20182019,2018-10-20,TOR,STL,1,4
20182019,2018-10-20,OTT,MTL,4,3
20182019,2018-10-20,FLA,DET,3,4
20182019,2018-10-20,CBJ,CHI,1,4
20182019,2018-10-20,MIN,TBL,5,4
20182019,2018-10-20,EDM,NSH,0,3
20182019,2018-10-20,VAN,BOS,2,1
20182019,2018-10-20,VGK,ANA,3,1
20182019,2018-10-20,SJS,NYI,4,1
20182019,2018-10-21,NYR,CGY,1,4
20182019,2018-10-21,CHI,TBL,3,6
20182019,2018-10-21,ANA,BUF,2,4
20182019,2018-10-22,PHI,COL,1,4
20182019,2018-10-22,DET,CAR,1,3
20182019,2018-10-22,WPG,STL,5,4
20182019,2018-10-22,VAN,WSH,2,5
20182019,2018-10-23,NYR,FLA,5,2
20182019,2018-10-23,CBJ,ARI,1,4
20182019,2018-10-23,MTL,CGY,3,2
20182019,2018-10-23,OTT,BOS,1,4
20182019,2018-10-23,NSH,SJS,4,5
20182019,2018-10-23,CHI,ANA,3,1
20182019,2018-10-23,DAL,LAK,4,2
20182019,2018-10-23,EDM,PIT,5,6
20182019,2018-10-24,NYI,FLA,2,3
20182019,2018-10-24,WPG,TOR,2,4
20182019,2018-10-24,COL,TBL,0,1
20182019,2018-10-24,VGK,VAN,2,3
20182019,2018-10-25,BOS,PHI,3,0
20182019,2018-10-25,BUF,MTL,4,3
20182019,2018-10-25,NJD,NSH,3,4
20182019,2018-10-25,STL,CBJ,4,7
20182019,2018-10-25,MIN,LAK,4,1
20182019,2018-10-25,CHI,NYR,4,1
20182019,2018-10-25,DAL,ANA,5,2
20182019,2018-10-25,CGY,PIT,1,9
20182019,2018-10-25,EDM,WSH,4,1
20182019,2018-10-25,ARI,VAN,4,1
20182019,2018-10-26,VGK,TBL,2,3
20182019,2018-10-26,DET,WPG,1,2
20182019,2018-10-26,CAR,SJS,4,3
20182019,2018-10-26,COL,OTT,6,3
20182019,2018-10-27,NJD,FLA,3,2
20182019,2018-10-27,PHI,NYI,1,6
20182019,2018-10-27,NSH,EDM,3,5
20182019,2018-10-27,CGY,WSH,3,4
20182019,2018-10-27,BOS,MTL,0,3
20182019,2018-10-27,TOR,WPG,3,2
20182019,2018-10-27,CBJ,BUF,5,4
20182019,2018-10-27,STL,CHI,7,3
20182019,2018-10-27,MIN,COL,3,2
