season,date,home_team,away_team,home_gf,away_gf,home_cf_pct,away_cf_pct,home_xgf_pct,away_xgf_pct,home_hdcf_pct,away_hdcf_pct,home_sf_pct,away_sf_pct,home_gf_pct,away_gf_pct,home_goals_2_5
20132014,2013-12-20,NSH,NYI,5,1,37.105047448957144,52.784033574683264,43.52914932215484,45.21675302960597,31.601488030918354,67.16145929257792,40.0,48.005630217214936,53.137296539332326,45.15129510042791,1
20132014,2013-12-25,DET,TOR,2,1,35.0,46.01830025104157,38.99057764647471,41.341340328552114,36.245915041201314,38.28975046158507,40.0,41.316470225937415,47.96667723870519,48.19058067858205,0
20132014,2013-12-26,CBJ,CHI,4,0,46.73279157002351,57.94497154767717,35.0,58.720021276457416,33.11926441200673,56.60134555776825,40.759512413021156,52.05047439290946,42.36195317920967,63.454619259412326,1
20132014,2013-12-30,UTA,COL,0,1,44.3505249355421,52.24345096949084,54.984206042321276,40.49741159047408,59.3813463779627,36.57136258845582,40.11547244198789,46.319105872541755,61.11631429752501,48.93314403141609,0
20132014,2014-01-03,BUF,OTT,5,0,63.38605071238197,42.09082129535547,54.461956883402976,45.55116160168127,57.88195914405787,45.529429357693004,57.44744564114378,40.0,61.465639461589454,54.81785786675929,1
20132014,2014-01-08,DAL,CAR,5,0,62.72421488959206,60.27590039413897,56.9632342803949,57.69462345107759,54.08289099032361,43.87850818034674,56.751793400632856,54.648310354725076,60.45483387129767,65.0,1
20132014,2014-01-14,PHI,TOR,8,1,45.61781713262043,48.3738631958994,57.398287956292066,47.2963900467533,58.263567694071256,42.20221215792119,40.85603541935839,43.43647687630946,65.0,47.68978401793791,1
20132014,2014-01-15,NSH,COL,3,1,39.36256480915792,43.40615401807587,35.0,48.44636783471279,25.40672776598887,43.6049050333598,40.0,40.0,40.59531175265049,57.512819621369474,1
20132014,2014-01-17,CGY,VAN,6,0,46.60925450184756,35.0,39.1617569908377,41.52794065300456,41.09932964866847,38.42338920697335,40.648329051662806,40.0,44.926088775343736,46.489839192466064,1
20132014,2014-01-22,EDM,NSH,6,0,44.8312642091309,35.00600977820562,48.745268334281405,40.95335147393864,46.803574769507165,27.402018170478954,40.14813778821781,40.0,54.667456227201086,48.313701283603294,1
20132014,2014-01-29,TBL,LAK,7,0,44.43165529360058,47.23314027094523,39.84581172457492,40.139553654323876,47.434361821688796,43.318578957262176,40.0,42.209826243850706,45.90824006799325,39.47945926359273,1
20132014,2014-01-30,NYR,CHI,4,0,55.74331010806662,56.344299621494464,58.88881345267258,46.08293341586251,59.48848696025762,45.91491497512247,50.36897909725996,50.609869659345016,59.882416325275784,46.83991842277358,1
20132014,2014-02-19,TOR,LAK,2,3,45.60696962561828,44.30713639348115,57.67383647519749,46.756196016174755,34.226030894022244,57.524525535084386,40.94627266305645,40.0,60.79454809984253,47.61069186319367,0
20132014,2014-02-21,PIT,NSH,5,0,55.81497558517569,37.70073464089821,60.45792193243551,36.53238968252824,65.62584419460057,47.15747676107874,50.83347802665812,40.0,65.0,38.53640425227566,1
20132014,2014-03-05,COL,BOS,7,2,35.0,46.46332402103785,35.77649546884041,49.122037621116775,28.081326982429893,55.82868349899387,40.0,41.516991618934064,36.221105657141266,50.40123388436282,1
20132014,2014-03-10,NYR,UTA,5,0,54.675171274403546,55.65964126834265,60.157322609250315,51.03897202598078,46.48589746889484,58.41347364565978,49.40765414696319,50.29367714150838,65.0,59.939543681500595,1
20132014,2014-03-18,MTL,VGK,4,0,43.908472528079315,54.04806240077645,48.82921822278091,53.13960922486918,46.19452547772166,57.35715817152253,40.0,48.54325616069881,59.289066204297434,54.9848500028408,1
20132014,2014-03-27,NYR,OTT,2,0,53.310166946459475,52.181495891280555,56.323581494659045,39.850485143570864,54.9708809433198,34.82052949089961,48.17915025181353,46.2633463021525,65.0,43.771502282132786,0
20132014,2014-04-01,NJD,CAR,2,0,54.801692742481734,51.488707394408436,39.46045209575275,45.37843078734438,53.541016329647384,41.319631964663614,49.22152346823356,46.7398366549676,46.2189639905254,45.55874352659691,0
20132014,2014-04-07,MTL,PIT,3,1,41.58611396771098,58.07443063460278,48.88499303686578,48.28534600111375,35.16739425126912,53.43513752610883,40.0,52.8669875711425,57.25139122769728,56.1490620073547,1
20132014,2014-04-09,PHI,STL,3,0,44.22946342265515,35.0,53.60991415092175,37.303473648136254,41.327615178882546,51.26623947048269,40.0,40.0,56.371877706824904,41.92371089312002,1
20142015,2014-10-08,NYR,MTL,9,0,55.55295460289572,52.307125621324815,55.68911782514494,39.05962958662631,54.43263845162758,42.03088433931447,50.497659142606146,46.776413059192336,60.72814909587193,39.020626183327835,1
20142015,2014-10-27,MIN,WSH,4,1,37.47980122213599,57.962561909337666,35.0,43.45553779325417,44.99722324732882,62.29332227625881,40.0,52.2663057184039,39.27139646086771,49.13034720872213,1
20142015,2014-10-31,TBL,PIT,4,2,56.595175495760614,58.421309053876286,43.28475851840793,52.64214277643166,52.97329859899681,58.543351014510385,51.03565794618456,53.47917814848866,52.36690749266608,57.13093361289405,1
20142015,2014-11-07,CBJ,TBL,7,0,39.94929787959781,46.27367605269233,44.40405163264592,46.32996786741764,28.197361903860234,57.96553735377187,40.0,41.7463084474231,46.244642182515,48.37027125977539,1
20142015,2014-11-11,EDM,COL,5,1,49.74386792714487,54.98613594115531,59.310273545838285,43.93298746104109,57.645985833657164,59.62260809618899,44.86948113443038,49.08752234703978,65.0,45.07629898135727,1
20142015,2014-11-20,NYI,CBJ,9,1,48.04678781251557,36.29193113618822,65.0,46.148605036335226,43.15761455675155,53.86296357292353,44.04210903126401,40.0,65.0,54.66360112788732,1
20142015,2014-11-24,NJD,CHI,3,1,61.9870699913167,44.41045157572929,53.116131628743595,56.62047342916563,51.196303542440006,42.777970833568915,55.98836299218503,40.16940641815636,56.35629335667383,58.235340984555044,1
20142015,2014-12-19,LAK,MIN,2,0,47.679277798394516,35.0,58.651798188505055,35.0,37.10089117242413,27.127903196187823,42.91135001855506,40.0,59.61183234364054,36.74576830206465,0
20142015,2014-12-23,LAK,MTL,10,0,45.94005752909764,42.545312913935476,57.05643643383803,55.20678204115069,56.46659945702726,33.353020316609694,41.34605177618788,40.0,63.65316542193079,57.12213623205691,1
20142015,2014-12-25,NYR,LAK,7,1,47.40677524069992,59.14540525966651,45.93890714295626,56.52411391587932,51.522718344737484,59.02309061389625,43.16609771662993,53.23086473369986,45.40011723151803,63.47430453742879,1
20142015,2014-12-26,CAR,MTL,3,1,64.20253632835848,46.53353656660737,56.14864195547415,37.88753327066473,53.735092982411395,57.565806000410234,58.48228269552263,41.58018290994663,58.79309989958471,37.33051028191666,1
20142015,2014-12-31,UTA,CBJ,4,0,64.82950670290097,48.1302743888916,46.2303405247847,41.426378838391486,66.48718807412384,44.86336030319694,58.84655603261087,42.31724695000244,50.51416478169934,47.006805802204624,1
20142015,2015-01-01,PHI,DET,1,0,43.11668187657168,50.22630576369815,54.979814760791754,40.309400175399674,41.67664619355018,52.37214440684395,40.0,44.30367518732834,64.19416756457444,40.2917919004868,0
20142015,2015-01-05,BOS,MIN,7,0,52.33853836751484,43.68011406199223,59.62372356054847,41.79970759431711,53.95440581050005,49.39536185453431,47.10468453076336,40.0,63.184131727244925,42.94948474201841,1
20142015,2015-01-07,DET,SJS,1,0,37.917661139059135,51.46977938354794,43.41831035534954,51.377557105713834,27.372261014375383,49.48955495228774,40.0,45.522801445193146,52.37550945240826,53.61617521759155,0
20142015,2015-01-13,VAN,CAR,5,0,38.52362604471946,60.87364451562977,39.02774048659351,51.41539225577521,29.908714635750073,44.47143136847528,40.0,55.4862800640668,46.878610022752156,57.661924502099865,1
20142015,2015-01-14,BUF,UTA,7,0,55.18668012630086,45.62268165769023,64.88198407358269,58.0333365075177,48.89863817673259,51.05579031171283,50.36801211367077,41.56041349192121,65.0,65.0,1
20142015,2015-01-21,NSH,WPG,0,0,43.71130574457943,35.0,38.60611789798925,41.639428038287974,31.0157418010101,33.06980213305293,40.0,40.0,43.38267515520255,49.778961848488656,0
20142015,2015-01-27,LAK,TBL,2,0,57.202447943784094,43.0986035683635,55.597019777867,45.84090031725055,36.18856476045072,65.59987779801439,51.482203149405684,40.0,60.96179122823199,46.749945777990746,0
20142015,2015-01-29,LAK,WPG,2,1,40.66406217582733,41.35081696523116,41.571569943100414,43.78929938274531,46.90769828604788,49.017600973272486,40.0,40.0,42.05588447784106,46.16973176346795,0
20142015,2015-02-10,OTT,NJD,5,1,46.951847523074726,52.52805321872226,52.345955399249874,56.63179043510664,44.569548535549,39.44889946091769,41.85666277076725,47.475247896850036,59.41632789114012,57.69849031852294,1
20142015,2015-02-13,WSH,SEA,5,1,60.49586324293566,43.443968179583514,54.006513726938735,42.61305004411612,41.98627352787435,44.730486655336406,54.5462769186421,40.0,61.109447523945526,46.3005846159209,1
20142015,2015-02-24,NYR,TOR,5,0,63.24726691233382,56.66226044830562,49.21324378011333,44.6313537025452,58.688997506904485,58.47474894046266,57.42254022110044,51.19603440347505,54.95017035904987,52.98481427945613,1
20142015,2015-03-02,TOR,STL,4,0,61.38824644670575,45.46946251373201,47.16266865402255,35.0,56.70209993623877,54.094631352356345,55.449421802035175,40.0,49.93083616167176,36.41711594964009,1
20142015,2015-03-05,OTT,VAN,1,0,36.73342853867086,46.883408979383944,50.72804030131281,46.113403059001065,50.91413582865415,42.560630931902566,40.0,41.19506808144555,55.94715308894224,55.40745617003377,0
20142015,2015-03-09,SJS,BUF,6,0,41.043980565668704,47.83145718100784,50.6775003505581,49.966864019241775,36.48468314930251,71.5989036887654,40.0,43.74831146290706,56.61759847249783,58.914737385526415,1
20142015,2015-03-12,SJS,COL,4,2,51.398240922145405,53.362845087550106,35.0,39.54299578894772,47.17806354675379,51.778778566784936,45.45841682993087,47.62656057879509,37.50331794041292,47.2784482643236,1
20142015,2015-03-13,NJD,MIN,9,1,49.87728811308317,50.98827451541333,55.024659540829845,35.0,40.19779090923972,55.31522552663952,45.089559301774855,44.989447063872,61.905578540943196,35.12974446216094,1
20142015,2015-03-17,MTL,ANA,6,0,44.32923069742796,47.973872452450614,44.92345383218511,43.75088261748655,52.864016200695865,45.1975537488802,40.0,43.07648520720555,48.60138022810708,45.49866715186673,1
20142015,2015-04-01,SJS,EDM,3,0,35.0,59.54069089592613,44.94949428309206,42.20534780579122,53.94091646849961,64.03308080416542,40.0,53.68662180633352,47.67926667716426,44.84210945876669,1
20142015,2015-04-07,CAR,TOR,3,1,49.437721866738954,52.5032676733412,50.622986990693605,56.18092523444865,62.433535618949485,40.206307692842316,45.19394968006506,47.45294090600708,51.79966916671924,62.272139954182556,1
20152016,2015-10-01,DAL,NJD,4,0,57.21961977701984,48.06842758605436,53.220569396134096,45.73741117948964,65.19583908600161,59.41576545731586,51.99765779931786,43.36158482744893,62.042857569727616,47.95921265291997,1
20152016,2015-10-06,NSH,SJS,6,0,35.0,35.63894192231951,41.83943000886532,38.81811991811029,42.212821082663424,43.83429005558519,40.0,40.0,47.59034713689256,43.567600498513016,1
20152016,2015-10-09,MIN,CAR,5,0,35.0,50.53312804453976,47.883817493282365,53.09992611663875,30.756019741562284,43.0827152823828,40.0,46.079815240085786,51.905914863765815,58.00051663738533,1
20152016,2015-10-20,FLA,TOR,4,2,54.1525056901076,51.71655368946163,38.50605884715319,42.93352899293439,50.70014672461997,49.511128087745554,48.237255121096844,46.644898320515466,39.86600161845908,49.68851518118029,1
20152016,2015-10-26,CHI,ANA,5,1,53.16972825319583,40.35298056947117,51.136768636409656,42.54714600192197,40.77912061856941,43.25023505690763,47.95275542787625,40.0,51.781535830842124,45.81095585722405,1
20152016,2015-11-09,CHI,PHI,5,2,57.3747000814854,44.47228868992622,47.450559556928305,59.146457757891746,36.686814749283606,52.19124286792548,51.73723007333686,40.0250598209336,48.633527009301446,65.0,1
20152016,2015-11-10,PHI,BOS,0,0,50.12215109693501,41.4407010424879,44.6510271673076,50.88581501123549,37.39896183077906,62.093475216509816,45.10993598724151,40.0,51.88336618875529,59.83544843833947,0
20152016,2015-11-17,STL,BOS,4,0,38.692031740377296,47.60674355017842,44.08507088687726,42.413295170999966,42.584932542227634,36.23889443011245,40.0,42.74606919516058,47.56712845793338,49.581585095541456,1
20152016,2015-11-18,CAR,VAN,3,1,62.96031770498803,42.081515907439965,60.486349393533224,36.08472480889549,64.76280901281629,39.765138659059204,57.26428593448923,40.0,64.98296862373856,40.60954575513367,1
20152016,2015-11-20,CBJ,ANA,2,1,35.470007898229476,39.292333596881726,45.68606731909535,38.85266418574066,42.878964180322086,44.14225702950422,40.0,40.0,48.34323682875785,40.59644197085787,0
20152016,2015-12-01,WSH,NSH,6,1,53.17384292414887,35.0,58.85662282826523,47.606377696756475,59.266503849089844,31.591752984023536,47.856458631733986,40.0,60.506453705472275,56.278719704301324,1
20152016,2015-12-02,COL,TBL,6,0,49.92414514963677,40.711417340710966,48.18071068407362,50.17158578895157,54.063916743827626,46.627856944483085,44.431730634673094,40.0,49.55245709200904,54.80821373455629,1
20152016,2015-12-03,NJD,VAN,3,0,58.97801648012471,42.347007960928565,56.649698491278755,35.0,42.835272526293295,31.662404540556587,53.18021483211224,40.0,65.0,35.0,1
20152016,2015-12-04,LAK,PIT,4,0,57.40594362438816,48.87471251759939,49.41536283668425,50.21615924359614,52.494991806852504,60.95594727053097,51.56534926194934,44.787241265839455,51.02328349009076,50.3878921578788,1
20152016,2015-12-07,PHI,BUF,1,0,53.42909869789287,56.880331583655035,46.3384495468989,58.7214152745965,61.378059799935144,47.631901143611856,48.08618882810358,51.79229842528953,48.55661070450697,65.0,0
20152016,2015-12-09,UTA,VGK,3,0,58.55894353461486,60.30259484253993,46.15887429292928,50.767882601298794,59.558940483476206,40.52028323129632,53.103049181153374,54.37233535828594,46.29347059932267,54.168507221764145,1
20152016,2015-12-15,TBL,NJD,8,1,56.23504433731419,44.8790773453555,54.8342412302586,58.596329718838774,61.44352339025065,55.726809383340694,50.61153990358277,40.49116961081995,58.09668632577314,62.46525199079821,1
20152016,2015-12-23,MTL,VGK,5,0,48.86730359823569,54.26084009000984,51.60799552294549,41.037597670498215,37.516272930736314,41.351177529219896,43.58057323841212,48.93475608100886,53.54702406683239,40.33207124098758,1
20152016,2015-12-25,SEA,BOS,5,0,52.98737931325868,51.72981302098308,53.04291288104962,41.97999472298487,36.68798433804126,54.8624694498416,47.78864138193281,46.45683171888477,56.46828421144644,48.737246283420106,1
20152016,2015-12-28,UTA,TOR,7,0,59.33177047943287,53.75106528940459,58.67231660084625,50.923327682264386,47.9833053147566,41.347574007139244,53.798593431489586,48.47595876046414,60.87434900359045,57.77477316098946,1
20152016,2016-01-01,BUF,MTL,2,0,50.510826598514655,44.70360798510713,53.538283294727435,54.74706588431729,54.851984408371464,52.18057022992073,46.05974393866319,40.0,58.10117163173088,61.93347893231608,0
20152016,2016-01-04,FLA,VAN,5,1,42.97672059407459,35.0,53.45246116175579,35.0,44.16181302590995,25.088628678405065,40.0,40.0,54.431733542253035,35.0,1
20152016,2016-01-12,MTL,NYR,3,0,50.64897463676179,51.86895693127183,46.96641167452849,60.557367506443455,34.83964625600759,62.63139046583126,45.18407717308561,47.08206123814465,55.88440898480194,65.0,1
20152016,2016-01-15,ANA,NYR,5,1,52.40016079326226,54.902110565213995,46.359798677409685,63.610336440022124,35.66520735262693,45.82228487584137,46.96014471393603,49.8118995086926,53.03331960092108,65.0,1
20152016,2016-01-18,NJD,NSH,4,0,50.203245289768795,35.0,55.985674253915526,36.11946747589705,44.71762679419065,53.341854539205855,45.28292076079192,40.0,64.35394302848374,43.77131138716682,1
20152016,2016-01-20,MIN,UTA,3,0,48.93275908399214,55.05027229565451,41.20364516749824,45.88303820251396,47.52188520998041,49.30989577827309,43.03948317559293,49.94524506608906,46.90381707207447,47.89565100963048,1
20152016,2016-01-21,FLA,DET,4,0,36.880722088685324,36.24698203771027,42.13341948283529,42.85349315344847,52.72445654368252,30.875224377607566,40.0,40.0,44.61117833695279,52.10842177302867,1
20152016,2016-01-26,COL,CBJ,3,3,49.652704694016656,48.355117542067774,51.40755014897947,46.13747872150188,39.39485984451847,27.529319644779754,44.18743422461499,42.419605787860995,60.03423788770493,54.24852991450748,1
20152016,2016-01-28,CAR,TBL,7,0,62.45916892442972,46.736810037222064,50.19505895367362,45.9297956256663,52.370813786572924,62.546239988683254,56.81325203198675,42.063129033499855,59.349138748802716,46.63025964142251,1
20152016,2016-01-29,ANA,PIT,1,1,46.4023745569545,60.27554837631398,56.10719748555741,56.71010908796319,55.190139021802906,60.31749192305839,41.56213710125905,55.04799353868258,58.83052141325902,63.96181123014468,0
20152016,2016-02-02,MTL,CHI,6,1,39.342640229424426,42.54156023902922,49.10564819383316,47.807601853333495,60.75227851503516,61.99159542754026,40.0,40.0,50.14292172931665,49.643660726580165,1
20152016,2016-02-04,TOR,UTA,2,2,48.79518774852984,46.5769742400051,48.59005806749437,52.255222585320524,42.80191148770532,63.07062987477792,44.01566897367686,42.31927681600459,52.16518327291581,56.87144547488609,0
20152016,2016-02-18,PHI,VGK,4,2,41.366818710645205,46.6765689404704,45.266315675064,57.490696161740644,36.383706930072016,38.227226189651596,40.0,42.10891204642336,50.46465504176426,60.403280721329565,1
20152016,2016-02-22,FLA,BUF,3,1,40.35553350976669,51.04614499678813,50.78321693177463,50.404506027546304,47.200480369056535,55.65123886948816,40.0,46.54153049710932,57.9497893263528,57.22061412122921,1
20152016,2016-02-25,NYR,TOR,5,0,47.29649350693524,56.77604527810719,47.4116382311418,53.79211122355363,67.44324960514327,56.29279087015177,42.96684415624172,51.19844075029647,51.205263177103866,55.38825673062939,1
20152016,2016-02-29,VAN,FLA,3,2,41.08143354142439,44.00930603315636,47.14760329425694,44.45942692191021,31.16569981205783,48.675590871892354,40.0,40.0,52.658781370489734,49.10280724400807,1
20152016,2016-03-03,DET,FLA,1,1,35.0,51.36413337496495,35.55644145563469,45.63198929208862,49.50046526352154,56.3958803208348,40.0,45.72772003746846,37.957708618827134,51.44298376394164,0
20152016,2016-03-10,VAN,NJD,4,0,35.0,58.25761005824825,43.3685845963747,41.04207686351767,52.62099382755122,57.52716374194783,40.0,52.531849052423425,51.01937756707506,48.342160118521946,1
20152016,2016-03-28,DAL,TBL,5,0,48.08643130566159,50.59983045852837,48.43696962654189,56.580354650909825,59.13631277990902,64.737896802009,43.77778817509543,45.539847412675535,55.19047909194187,65.0,1
20152016,2016-03-30,PHI,SJS,3,0,57.03682473747895,48.23484989836591,48.077957283402476,42.8057108590632,37.32843934194322,32.78837324642696,51.333142263731055,42.511364908529316,53.311096697065246,46.828678146343336,1
20152016,2016-03-31,UTA,ANA,0,0,54.516251977466474,38.89556901009337,54.233627731630236,53.23813640264831,43.96885041084796,61.39933301980639,49.46462677971983,40.0,60.71439560574939,57.15963831442432,0
20152016,2016-04-05,WSH,CBJ,1,0,50.621706897704854,35.0,56.83446723489352,35.0,52.40664556355088,53.16075769489774,45.55953620793437,40.0,63.11479840676228,35.0,0
20162017,2016-10-13,PHI,WPG,1,3,43.60095565022277,39.480128569663115,57.70960472764655,38.88255426331503,47.111909588259195,54.84573919177964,40.0,40.0,62.12860087822918,44.22462090182956,0
20162017,2016-10-17,PHI,UTA,5,1,57.77098429805656,48.54341850543731,48.12371294235189,55.14892732239484,60.80444921389257,60.321619645561505,52.09388586825091,44.189076654893576,54.926221479457396,57.51419220267258,1
20162017,2016-10-25,CBJ,NYI,3,2,44.21769433364638,59.9824117008065,48.13885617669668,55.06921481093565,28.971171371049174,56.75399273707774,40.0,54.78417053072585,54.88288679797233,55.15595192492775,1
20162017,2016-10-26,OTT,CGY,7,1,47.774630442626396,45.235963827553945,43.50659815839204,37.730810136460555,39.57350666577611,40.33826386602254,42.59716739836376,40.0,45.28948888509212,42.42714595011843,1
20162017,2016-10-31,CGY,BUF,4,1,38.96638110738844,47.38232188859528,40.20864978008464,56.53686936635634,43.797775332796306,62.631661272916816,40.0,43.344089699735754,49.49334082539398,63.717625879974264,1
20162017,2016-11-04,CHI,BUF,2,0,56.7573903712306,62.06855844513938,58.68289194001352,62.378455642152815,59.21428395860558,61.75621547010165,51.28165133410754,56.561702600625445,60.77968400702326,65.0,0
20162017,2016-11-08,BUF,DAL,2,0,49.219961975826294,65.0,63.164704200184445,56.451531986734906,70.43064077893412,49.98697033861622,44.99796577824367,59.19207373125062,64.50433937278228,57.26530593817004,0
20162017,2016-11-09,UTA,BOS,5,0,50.62008997817427,58.12222004264994,61.06965486593769,46.42991402495764,67.87684160895562,49.29310959031375,46.05808098035684,52.30999803838495,65.0,48.3331954056134,1
20162017,2016-11-14,WSH,NYI,3,1,45.838633606310594,59.05001934815778,55.279052650131796,58.40339784621502,60.6760438315259,47.28627884018235,41.35477024567954,53.94501741334201,63.746542990670186,65.0,1
20162017,2016-11-15,TBL,VGK,5,0,41.937038170552064,58.78676984712005,46.523391156417986,42.07639845317166,57.20929462367148,44.40471607605707,40.0,53.10809286240804,46.70262648827845,48.49307886000955,1
20162017,2016-11-21,TBL,SJS,4,1,50.87628080913858,35.0,48.75297610911294,35.33906177494397,54.98135636245803,48.391381519029565,45.88865272822472,40.0,55.56684463636755,41.33682208822044,1
20162017,2016-11-29,MIN,BUF,4,1,38.39626511974353,63.44359773632847,35.0,64.0069600223979,49.02702885553755,48.359821640959744,40.0,57.79923796269563,35.316854763163185,65.0,1
20162017,2016-12-06,CAR,PIT,1,0,52.748191929311595,59.31723805424656,54.35571975512306,54.35185353455943,43.74275856241049,69.06440677226583,48.173372736380436,54.285514248821904,55.20641385384813,54.033972774564916,0
20162017,2016-12-13,EDM,TBL,4,0,60.26998481775176,56.47982756305525,51.380645602590974,56.4584296375223,56.32626802376859,51.63888142962417,54.34298633597659,50.93184480674973,54.53734874201891,65.0,1
20162017,2016-12-20,EDM,PIT,2,0,53.92917483275861,65.0,60.48388887632714,64.66396826597253,61.411824809516986,67.41128370712941,48.636257349482754,60.0,61.66822741041515,65.0,0
20162017,2016-12-23,TBL,COL,6,1,59.854486381882246,55.25536700506412,56.70379086296817,37.512100812335014,65.73983704692662,41.97042244784114,53.969037743694024,49.32983030455771,62.71899327726762,38.91712357363618,1
20162017,2016-12-28,UTA,STL,3,0,62.80282274792029,35.0,59.15442700535055,42.61843580458327,41.866096784941085,38.43020276231255,57.02254047312826,40.0,61.042900148675315,44.22302789406436,1
20162017,2017-01-04,VGK,CGY,8,2,50.910832774837814,49.62385058328232,46.183709308158555,45.86285747993479,38.49937085979036,50.61354765114001,46.019749497354034,43.66146552495409,54.03857687949265,48.86891453109873,1
20162017,2017-01-16,COL,WPG,4,0,50.36662350744008,35.0,40.94680631638167,41.30170624905513,50.218455506466626,48.148807329358235,44.92996115669607,40.0,47.107491738486026,46.42083351932007,1
20162017,2017-01-19,CBJ,UTA,7,0,35.0,50.777698778183314,39.61780293206018,52.95673251004314,44.87302035103204,67.58593073968149,40.0,46.19992890036498,40.76460946124772,62.684955915277094,1
20162017,2017-01-25,TBL,TOR,5,0,59.36478173350874,42.778599266513346,43.03607365899074,42.72037636582853,51.17873723204795,42.25665316317482,53.528303560157866,40.0,44.448208854519905,50.460117547471384,1
20162017,2017-02-06,VAN,COL,5,1,35.0,37.423165703468655,36.63129398134387,37.380151852256326,50.65090604859805,59.22353561509324,40.0,40.0,38.36518147158682,41.58737141710031,1
20162017,2017-02-07,SJS,LAK,2,2,35.0,48.33131656964584,35.0,50.450203621711765,49.96640251547582,36.63903260002917,40.0,43.49818491268126,35.0,60.226005613606276,0
20162017,2017-02-20,VGK,NJD,4,0,60.038803934983,49.863904020558444,58.13387039389478,53.81275667989276,66.54575208287427,56.83042762741961,54.234923541484704,45.0775136185026,65.0,54.77859051105328,1
20162017,2017-02-22,STL,UTA,7,0,45.18010565043862,52.38561540431082,35.0,63.65849725139344,40.41563392620303,64.82518959619664,40.0,47.64705386387974,36.344256765373,65.0,1
